StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:06:00 AM,681419,37.85,41.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:07:00 AM,681420,37.86,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:08:00 AM,681421,37.87,41.40
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:16:00 PM,3785050,56.84,49.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:09:00 AM,681422,37.89,41.42
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:10:00 AM,681423,37.89,41.46
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:11:00 AM,681424,37.89,41.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:12:00 AM,681425,37.89,41.46
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:13:00 AM,681426,37.90,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:14:00 AM,681427,37.91,41.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:15:00 AM,681428,37.93,41.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:16:00 AM,681429,37.93,41.30
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:17:00 AM,681430,37.93,41.29
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:17:00 PM,3785051,56.84,49.79
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:18:00 PM,3785052,56.85,49.88
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:18:00 AM,681431,37.93,41.29
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:19:00 PM,3785053,56.89,50.11
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:20:00 PM,3785054,56.95,50.37
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:21:00 PM,3785055,56.98,50.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:39:00 AM,2672881,43.50,43.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:40:00 AM,2672882,43.49,43.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:41:00 AM,2672883,43.49,43.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:42:00 AM,2672884,43.48,43.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:43:00 AM,2672885,43.47,43.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:44:00 AM,2672886,43.47,43.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:45:00 AM,2672887,43.46,43.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:46:00 AM,2672888,43.45,43.45
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:47:00 AM,2672889,43.45,43.45
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:48:00 AM,2672890,43.44,43.44
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:49:00 AM,2672891,43.44,43.44
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:50:00 AM,2672892,43.44,43.44
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:35:00 AM,2778557,41.83,39.55
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:36:00 AM,2778558,41.81,39.51
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:37:00 AM,2778559,41.78,39.49
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:38:00 AM,2778560,41.76,39.46
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:39:00 AM,2778561,41.75,39.45
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:40:00 AM,2778562,41.72,39.41
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:41:00 AM,2778563,41.69,39.38
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:42:00 AM,2778564,41.67,39.43
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:43:00 AM,2778565,41.65,39.50
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:44:00 AM,2778566,41.63,39.56
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:45:00 AM,2778567,41.60,39.64
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:46:00 AM,2778568,41.58,39.67
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:47:00 AM,2778569,41.56,39.67
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:48:00 AM,2778570,41.53,39.68
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:49:00 AM,2778571,41.51,39.68
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:36:00 AM,3754850,44.88,39.16
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:37:00 AM,3754851,44.86,39.16
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:38:00 AM,3754852,44.85,39.25
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:39:00 AM,3754853,44.84,39.26
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:40:00 AM,3754854,44.83,39.24
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:41:00 AM,3754855,44.82,39.24
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:42:00 AM,3754856,44.81,39.27
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:43:00 AM,3754857,44.79,39.25
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:44:00 AM,3754858,44.78,39.26
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:45:00 AM,3754859,44.77,39.26
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:46:00 AM,3754860,44.76,39.27
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:47:00 AM,3754861,44.75,39.26
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:48:00 AM,3754862,44.73,39.20
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:49:00 AM,3754863,44.72,39.19
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:50:00 AM,3754864,44.71,39.20
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:36:00 AM,3824265,42.14,40.03
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:37:00 AM,3824266,42.12,40.01
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:38:00 AM,3824267,42.10,39.98
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:39:00 AM,3824268,42.09,39.94
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:40:00 AM,3824269,42.07,39.92
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:41:00 AM,3824270,42.05,39.90
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:42:00 AM,3824271,42.03,39.86
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:43:00 AM,3824272,42.01,39.82
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:44:00 AM,3824273,41.99,39.74
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:45:00 AM,3824274,41.97,39.64
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:46:00 AM,3824275,41.95,39.61
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:47:00 AM,3824276,41.93,39.60
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:48:00 AM,3824277,41.91,39.56
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:49:00 AM,3824278,41.89,39.48
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:50:00 AM,3824279,41.87,39.43
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:36:00 AM,3784350,43.12,41.44
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:37:00 AM,3784351,43.11,41.41
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:38:00 AM,3784352,43.08,41.36
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:39:00 AM,3784353,43.06,41.30
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:40:00 AM,3784354,43.04,41.25
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:41:00 AM,3784355,43.02,41.23
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:42:00 AM,3784356,42.99,41.20
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:43:00 AM,3784357,42.96,41.14
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:44:00 AM,3784358,42.94,41.09
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:45:00 AM,3784359,42.92,41.04
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:46:00 AM,3784360,42.89,40.99
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:47:00 AM,3784361,42.88,40.96
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:48:00 AM,3784362,42.85,40.92
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:49:00 AM,3784363,42.82,40.89
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:50:00 AM,3784364,42.80,40.87
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:45:00 AM,2778567,41.60,39.64
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 03:10:00 AM,3782944,42.49,42.48
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:46:00 AM,2778568,41.58,39.67
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:47:00 AM,2778569,41.56,39.67
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:48:00 AM,2778570,41.53,39.68
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:49:00 AM,2778571,41.51,39.68
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:50:00 AM,2778572,41.49,39.66
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:51:00 AM,2778573,41.46,39.66
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:52:00 AM,2778574,41.45,39.67
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:53:00 AM,2778575,41.42,39.70
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:54:00 AM,2778576,41.40,39.73
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:55:00 AM,2778577,41.37,39.70
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:56:00 AM,2778578,41.36,39.65
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:57:00 AM,2778579,41.33,39.58
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:58:00 AM,2778580,41.31,39.53
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 07:30:00 PM,682403,33.29,38.59
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 07:38:00 PM,682411,33.32,38.54
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:27:00 PM,3754421,48.70,44.09
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:35:00 PM,3754429,48.60,43.78
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:32:00 PM,3823841,48.57,44.72
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 07:38:00 PM,3823847,48.45,44.67
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:28:00 PM,3783922,48.56,45.08
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:33:00 PM,3783927,48.35,44.96
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:36:00 PM,3783930,48.24,44.89
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/25/2020 02:59:00 AM,2778581,41.29,39.46
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:46:00 AM,3731297,42.78,48.68
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:47:00 AM,3731298,42.76,48.66
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 07:36:00 PM,682409,33.31,38.52
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 07:49:00 PM,682422,33.39,38.66
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:48:00 AM,3731299,42.75,48.70
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:49:00 AM,3731300,42.74,48.71
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:22:00 PM,3785056,57.01,50.35
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:56:00 AM,3729867,40.58,43.78
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:57:00 AM,3729868,40.57,43.67
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:58:00 AM,3729869,40.56,43.60
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:59:00 AM,3729870,40.56,43.54
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:00:00 AM,3729871,40.56,43.70
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:01:00 AM,3729872,40.55,43.83
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:02:00 AM,3729873,40.55,43.75
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:03:00 AM,3729874,40.54,43.70
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:04:00 AM,3729875,40.54,43.96
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:05:00 AM,3729876,40.52,44.18
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:06:00 AM,3729877,40.52,43.92
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:07:00 AM,3729878,40.51,43.73
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:08:00 AM,3729879,40.50,43.73
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:09:00 AM,3729880,40.49,43.86
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 03:10:00 AM,3729881,40.47,44.18
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:06:00 AM,2671468,42.91,42.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:07:00 AM,2671469,42.91,42.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:08:00 AM,2671470,42.91,42.91
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:09:00 AM,2671471,42.90,42.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:10:00 AM,2671472,42.90,42.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:11:00 AM,2671473,42.90,42.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:12:00 AM,2671474,42.90,42.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:13:00 AM,2671475,42.90,42.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:14:00 AM,2671476,42.89,42.89
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:15:00 AM,2671477,42.89,42.89
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:16:00 AM,2671478,42.88,42.88
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:17:00 AM,2671479,42.87,42.87
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:18:00 AM,2671480,42.87,42.87
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:19:00 AM,2671481,42.87,42.87
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:20:00 AM,2671482,42.87,42.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:16:00 AM,3816872,41.12,41.12
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:17:00 AM,3816873,41.12,41.12
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:18:00 AM,3816874,41.13,41.13
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:19:00 AM,3816875,41.14,41.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:20:00 AM,3816876,41.15,41.15
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:21:00 AM,3816877,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:22:00 AM,3816878,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:23:00 AM,3816879,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:24:00 AM,3816880,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:25:00 AM,3816881,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:26:00 AM,3816882,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:27:00 AM,3816883,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:28:00 AM,3816884,41.15,41.15
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:29:00 AM,3816885,41.13,41.13
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:30:00 AM,3816886,41.12,41.12
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:16:00 AM,2777158,39.79,41.47
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:17:00 AM,2777159,39.79,41.50
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:18:00 AM,2777160,39.78,41.53
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:19:00 AM,2777161,39.76,41.55
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:20:00 AM,2777162,39.76,41.57
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:21:00 AM,2777163,39.75,41.57
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:22:00 AM,2777164,39.74,41.57
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:23:00 AM,2777165,39.73,41.55
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:24:00 AM,2777166,39.72,41.54
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:25:00 AM,2777167,39.71,41.51
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:26:00 AM,2777168,39.71,41.49
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:27:00 AM,2777169,39.70,41.46
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:28:00 AM,2777170,39.68,41.45
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:29:00 AM,2777171,39.67,41.43
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 03:30:00 AM,2777172,39.66,41.45
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:16:00 AM,3753450,44.09,41.37
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:17:00 AM,3753451,44.09,41.38
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:18:00 AM,3753452,44.08,41.36
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:19:00 AM,3753453,44.07,41.35
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:20:00 AM,3753454,44.06,41.37
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:21:00 AM,3753455,44.06,41.40
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:22:00 AM,3753456,44.05,41.42
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:23:00 AM,3753457,44.05,41.42
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:24:00 AM,3753458,44.05,41.40
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:25:00 AM,3753459,44.05,41.38
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:26:00 AM,3753460,44.05,41.37
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:27:00 AM,3753461,44.05,41.36
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:28:00 AM,3753462,44.04,41.34
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:29:00 AM,3753463,44.04,41.31
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 03:30:00 AM,3753464,44.03,41.30
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:26:00 AM,681439,38.00,41.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:27:00 AM,681440,38.01,41.36
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:28:00 AM,681441,38.01,41.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:29:00 AM,681442,38.01,41.38
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:30:00 AM,681443,38.03,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:31:00 AM,681444,38.04,41.38
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:32:00 AM,681445,38.05,41.35
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:33:00 AM,681446,38.05,41.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:34:00 AM,681447,38.05,41.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:35:00 AM,681448,38.05,41.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:36:00 AM,681449,38.05,41.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:37:00 AM,681450,38.07,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:38:00 AM,681451,38.09,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:39:00 AM,681452,38.09,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 03:40:00 AM,681453,38.09,41.40
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:37:00 PM,3817853,46.14,46.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 07:42:00 PM,3817858,45.96,45.96
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 07:36:00 PM,3730867,46.99,51.28
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 07:42:00 PM,2672464,44.93,44.93
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 07:41:00 PM,3754435,48.54,43.59
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 07:44:00 PM,3783938,47.95,44.74
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 05:35:00 PM,3825164,52.69,49.60
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:46:00 PM,2673908,45.68,45.68
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:06:00 AM,3816862,41.25,41.25
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:07:00 AM,3816863,41.23,41.23
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:08:00 AM,3816864,41.22,41.22
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:09:00 AM,3816865,41.20,41.20
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:10:00 AM,3816866,41.19,41.19
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:11:00 AM,3816867,41.16,41.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:12:00 AM,3816868,41.14,41.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:13:00 AM,3816869,41.13,41.13
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:14:00 AM,3816870,41.12,41.12
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 07:59:00 PM,2673921,45.66,45.66
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:15:00 AM,3816871,41.12,41.12
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:16:00 AM,3816872,41.12,41.12
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:17:00 AM,3816873,41.12,41.12
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:18:00 AM,3816874,41.13,41.13
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:19:00 AM,3816875,41.14,41.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 03:20:00 AM,3816876,41.15,41.15
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:26:00 AM,2671488,42.86,42.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:27:00 AM,2671489,42.86,42.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:28:00 AM,2671490,42.86,42.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:29:00 AM,2671491,42.86,42.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:30:00 AM,2671492,42.85,42.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:31:00 AM,2671493,42.85,42.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:32:00 AM,2671494,42.85,42.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:33:00 AM,2671495,42.85,42.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:34:00 AM,2671496,42.84,42.84
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:35:00 AM,2671497,42.84,42.84
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:36:00 AM,2671498,42.84,42.84
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/24/2020 03:37:00 AM,2671499,42.84,42.84
